date,player,market,line,predicted_side,predicted_prob,predicted_ev,actual_value,hit,grade,feat_ema,feat_std,feat_sma_5,feat_sma_10,feat_trend,feat_avg_minutes,feat_mins_trend,feat_hit_rate_l5,feat_hit_rate_l10,feat_hit_rate_l15,feat_hit_rate_season,feat_hit_rate_weighted,feat_coef_variation,feat_pace_mult,feat_def_mult,feat_position_mult,feat_base_matchup_mult,feat_combined_matchup_mult,feat_split_factor,feat_rest_factor,feat_personal_fatigue_factor,feat_blowout_factor,feat_usage_mult,feat_games_played,feat_is_home,feat_is_b2b,feat_spread,feat_days_rest,feat_game_total,feat_opponent_drtg_season,feat_opponent_drtg_l5,feat_data_quality_score,player_id
2025-04-01,Wendell Carter Jr.,PRA,18.2,UNDER,0.6722,0.283902,15,1,A,19.178730363304794,7.252585745787498,17.2,17.8,0.06837606837606836,27.866666666666667,0.9090909090909091,0.2,0.3,0.4,0.5555555555555556,0.32940180791343726,0.3781577616662298,1.001852709587772,0.9767199141854868,0.976,0.9867730323464009,0.9824638194078406,1.040826873385013,0.845,0.845,1.0,1.0,63,0,1,2.88,0,232.09299999999996,112.3,112.3,100,1628976
2025-04-03,Wendell Carter Jr.,PRA,17.333333333333332,OVER,0.5309,0.014019000000000004,19,1,C,16.362514234336004,6.757711644237765,16.2,17.9,0.08333333333333348,26.933333333333334,0.8168316831683168,0.4,0.5,0.4666666666666667,0.578125,0.4435799981771141,0.41299958841636997,1.01267121021637,1.060215116110515,1.064,1.041197553752857,1.0503185322517143,1.0380732938336625,1.0,1.0,1.0,1.0,64,0,0,-4.12,1,233.3465,121.9,121.9,100,1628976
2025-04-08,Wendell Carter Jr.,PRA,17.866666666666667,UNDER,0.6555,0.2520049999999999,28,0,A,18.446339533645414,6.534159325822878,16.4,19.0,0.008403361344537785,27.333333333333332,0.9634146341463414,0.4,0.6,0.5333333333333333,0.5846153846153846,0.5238626655923957,0.3542252550379886,1.0241844769403823,1.0106398399675294,1.027,1.0160576947566704,1.0204346168540022,0.9639913782173197,0.863,0.863,1.0,1.0,65,1,0,-2.3600000000000003,4,234.68049999999997,116.2,116.2,100,1628976
2025-04-09,Wendell Carter Jr.,PRA,18.133333333333333,UNDER,0.6925,0.32267499999999993,12,1,A,17.886407513338327,6.875075757158364,18.4,18.7,0.032258064516129004,28.066666666666666,1.009501187648456,0.4,0.4,0.4,0.5606060606060606,0.4276496016399264,0.38437432178772923,0.9585787070733804,0.9932450062331486,0.975,0.9793784865692414,0.9776270919415448,0.9690250589197249,0.845,0.845,1.0,1.0,66,1,1,0.8799999999999997,0,227.07899999999995,114.2,114.2,100,1628976
2025-04-13,Wendell Carter Jr.,PRA,18.2,UNDER,0.6385,0.2195349999999998,9,1,A,18.499944711556736,6.805459992850278,17.6,18.9,-0.08270676691729328,27.466666666666665,1.0800970873786409,0.4,0.4,0.4,0.5522388059701493,0.38695336137197767,0.36786380170093014,1.0241844769403823,1.0106398399675294,1.027,1.0160576947566704,1.0204346168540022,1.0357287449392714,0.863,0.863,1.0,1.0,67,0,0,0.040000000000000036,3,234.68049999999997,116.2,116.2,100,1628976
2025-10-22,Wendell Carter Jr.,PRA,17.4,UNDER,0.7008,0.33852799999999994,18,0,A,16.367914926442154,7.149425551349263,16.6,16.9,-0.13076923076923086,26.6,0.9523809523809523,0.4,0.5,0.4666666666666667,0.5735294117647058,0.4386672368166247,0.4367951314189359,1.0380797988486732,0.9758501724987677,1.006,1.0007420230387298,1.002845213823238,0.970877354157097,0.863,0.863,1.0,1.0,68,1,0,-0.6,191,236.29049999999998,112.2,112.2,100,1628976
2025-10-24,Wendell Carter Jr.,PRA,17.666666666666668,UNDER,0.6086,0.16242599999999996,20,0,A,15.762322678205464,7.087883692477976,17.2,16.7,-0.14179104477611948,26.8,0.8582089552238805,0.6,0.5,0.5333333333333333,0.5797101449275363,0.5194174152875437,0.44967254110832156,1.0241844769403823,1.0106398399675294,1.027,1.0160576947566704,1.0204346168540022,0.9715729001584785,1.0,1.0,1.0,1.0,69,1,0,-2.3600000000000003,1,234.68049999999997,116.2,116.2,100,1628976
2025-10-25,Wendell Carter Jr.,PRA,18.466666666666665,UNDER,0.7387,0.410917,22,0,A,19.395510059416893,6.577740240133131,17.4,16.9,-0.147887323943662,26.8,0.9701492537313433,0.4,0.3,0.4,0.5428571428571428,0.3867791886737506,0.33913726527338794,1.0286508304109043,1.022816223581596,1.036,1.0251500663133193,1.0294900397879916,0.972972972972973,0.845,0.845,1.0,1.0,70,1,1,-3.56,0,235.19799999999995,117.6,117.6,100,1628976
2025-10-27,Wendell Carter Jr.,PRA,17.866666666666667,UNDER,0.5481,0.046870999999999996,22,0,B,16.88746121347981,5.705469389312413,16.2,17.3,0.02400000000000002,26.533333333333335,1.1557788944723617,0.6,0.5,0.6,0.5915492957746479,0.6312635493264099,0.3378524052365093,0.9952028055316613,0.9888962977995533,0.988,0.9914189008923966,0.990051340535438,1.0288041457519985,1.0,1.0,1.0,1.0,71,0,0,0.68,1,231.32249999999996,113.7,113.7,100,1628976
2025-10-29,Wendell Carter Jr.,PRA,18.666666666666668,UNDER,0.5068,-0.032011999999999985,11,1,D,20.090271022827665,5.354126134736337,18.2,17.9,0.007692307692307665,27.533333333333335,1.162227602905569,0.6,0.5,0.4666666666666667,0.5555555555555556,0.5252695667251485,0.26650342987671427,1.0027459802818763,0.9645435305714202,0.965,0.9798245104556026,0.9738947062733615,1.0294117647058822,1.0,1.0,1.0,1.0,72,0,0,3.04,1,232.1965,110.9,110.9,100,1628976
2025-10-30,Wendell Carter Jr.,PRA,17.466666666666665,UNDER,0.6865,0.3112149999999999,29,0,A,17.739582821327076,4.867775477077604,18.6,17.6,-0.050000000000000044,26.6,1.0025062656641603,0.8,0.6,0.6,0.589041095890411,0.600340533527492,0.2744019138502746,0.9892476675709653,1.0236859652683152,1.013,1.0099106461893752,1.011146387713625,1.025718559675179,0.845,0.845,1.0,1.0,73,0,1,-0.4799999999999997,0,230.6325,117.7,117.7,100,1628976
2025-11-01,Wendell Carter Jr.,PRA,18.066666666666666,OVER,0.6,0.1459999999999999,28,1,A,18.87726734118405,5.687915343285355,20.8,19.0,0.023437500000000222,26.266666666666666,0.9644670050761421,0.8,0.6,0.4,0.5540540540540541,0.5004856390736641,0.30131031364249294,1.01267121021637,1.060215116110515,1.064,1.041197553752857,1.0503185322517143,1.028936879778754,1.0,1.0,1.0,1.0,74,0,0,-4.12,1,233.3465,121.9,121.9,100,1628976
2025-11-04,Wendell Carter Jr.,PRA,18.733333333333334,OVER,0.6315,0.20616499999999982,17,0,A,20.017608923536045,6.238894896038041,22.4,19.9,0.2295081967213115,26.4,0.8838383838383839,0.8,0.6,0.4666666666666667,0.56,0.5753530187729113,0.3116703358462835,1.0241844769403823,1.0106398399675294,1.027,1.0160576947566704,1.0204346168540022,1.0314765985497694,1.0,1.0,1.0,1.0,75,0,0,0.040000000000000036,2,234.68049999999997,116.2,116.2,100,1628976
2025-11-07,Wendell Carter Jr.,PRA,18.666666666666668,OVER,0.5117,-0.02265299999999998,24,1,D,19.3705401806169,6.252618499096045,21.4,18.8,0.31858407079646023,26.533333333333335,1.0678391959798994,0.6,0.5,0.4666666666666667,0.5526315789473685,0.5206009399656761,0.32279009468991054,0.9585787070733804,0.9932450062331486,0.975,0.9793784865692414,0.9776270919415448,0.9698795180722892,1.0,1.0,1.0,1.0,76,1,0,0.8799999999999997,2,227.07899999999995,114.2,114.2,100,1628976
2025-11-09,Wendell Carter Jr.,PRA,19.2,OVER,0.5235,-0.00011500000000008725,17,0,D,19.679355030562647,6.349353172905546,21.8,20.0,0.33043478260869574,27.466666666666665,1.0800970873786409,0.6,0.6,0.4666666666666667,0.5324675324675324,0.5566593452389619,0.32264030823392353,0.9585787070733804,0.9932450062331486,0.975,0.9793784865692414,0.9776270919415448,0.9726078799249531,1.0,1.0,1.0,1.0,77,1,0,0.8799999999999997,1,227.07899999999995,114.2,114.2,100,1628976
2025-11-10,Wendell Carter Jr.,PRA,19.4,UNDER,0.6535,0.24818499999999988,33,0,A,19.479369465480886,6.219784102821761,23.0,20.8,0.22314049586776874,27.533333333333335,1.12590799031477,0.6,0.6,0.4666666666666667,0.5256410256410257,0.5036862046716101,0.3193011002662972,1.0178323297823064,1.0115095816542485,1.015,1.0140386809054718,1.014423208543283,0.9727272727272727,0.845,0.845,1.0,1.0,78,1,1,-3.0799999999999996,0,233.94449999999998,116.3,116.3,100,1628976
2025-11-12,Wendell Carter Jr.,PRA,20.6,OVER,0.5833,0.11410300000000007,23,1,A,21.709183537250055,6.997958886091613,23.8,22.3,0.24218750000000022,28.333333333333332,1.0941176470588236,0.6,0.6,0.4666666666666667,0.46835443037974683,0.5284463064283342,0.3223501645782326,0.9875603784821014,0.9967239729800247,0.985,0.9930585351808554,0.9898351211085132,1.0235867446393763,1.0,1.0,1.0,1.0,79,0,0,3.3200000000000003,1,230.43699999999998,114.6,114.6,100,1628976
2025-11-14,Wendell Carter Jr.,PRA,20.866666666666667,OVER,0.5826,0.11276599999999992,15,0,A,23.08493991874093,7.008837958164644,22.8,22.6,0.3053435114503815,28.4,1.091549295774648,0.6,0.7,0.5333333333333333,0.475,0.6006528768286736,0.3036108381843652,0.9716800105869119,1.0097700982808104,0.991,0.994534063203251,0.9931204379219507,0.976806624830174,1.0,1.0,1.0,1.0,80,1,0,-3.28,1,228.59699999999998,116.1,116.1,100,1628976
2025-11-16,Wendell Carter Jr.,PRA,20.0,OVER,0.5496,0.04973599999999989,23,1,B,19.915381409081192,6.8660656232559525,22.4,21.9,0.3771929824561404,28.066666666666666,1.1045130641330165,0.6,0.6,0.4666666666666667,0.4691358024691358,0.5161608948201486,0.3447619446607788,0.9646330973334214,0.9819383643058011,0.949,0.9750162575168493,0.9646097545101096,1.025708369109551,1.0,1.0,1.0,1.0,81,0,0,4.08,1,227.78049999999996,112.9,112.9,100,1628976
2025-11-18,Wendell Carter Jr.,PRA,20.733333333333334,UNDER,0.5263,0.005232999999999932,31,0,C,19.896157291730333,6.5297852367513,22.2,22.0,0.16030534351145032,29.066666666666666,1.146788990825688,0.6,0.6,0.5333333333333333,0.47560975609756095,0.5895365767096138,0.32819328581933505,0.9992721498048037,0.9688922390050154,0.974,0.9810442033249307,0.9782265219949584,0.9748352122220169,1.0,1.0,1.0,1.0,82,1,0,-0.8400000000000001,1,231.79399999999998,111.4,111.4,100,1628976
2025-11-20,Wendell Carter Jr.,PRA,22.2,OVER,0.5229,-0.0012609999999999566,20,0,D,22.49854195391117,6.166731016395269,25.0,24.0,0.10666666666666669,30.266666666666666,1.145374449339207,0.8,0.7,0.4666666666666667,0.3614457831325301,0.5782598835672779,0.2740946959597636,0.9610600145570037,1.0236859652683152,0.998,0.9986355849837907,0.9983813509902744,0.9791921664626683,1.0,1.0,1.0,1.0,83,1,0,-3.0799999999999996,1,227.36649999999995,117.7,117.7,100,1628976
2025-11-22,Wendell Carter Jr.,PRA,22.333333333333332,UNDER,0.5498,0.050117999999999885,16,1,A,22.456091837149415,6.09058602231658,22.4,23.1,0.08724832214765099,30.4,1.1403508771929824,0.6,0.6,0.4666666666666667,0.35714285714285715,0.5232311800007904,0.27122199474802827,0.9875603784821014,0.9967239729800247,0.985,0.9930585351808554,0.9898351211085132,0.9799624295554163,1.0,1.0,1.0,1.0,84,1,0,0.9200000000000003,1,230.43699999999998,114.6,114.6,100,1628976
2025-11-25,Wendell Carter Jr.,PRA,22.066666666666666,UNDER,0.5428,0.036747999999999836,21,1,B,21.91894798498288,6.284523696767966,21.0,21.9,0.05228758169934644,29.8,0.9955257270693513,0.4,0.5,0.4666666666666667,0.35294117647058826,0.47343914994782355,0.2867164838875307,0.9952028055316613,0.9888962977995533,0.988,0.9914189008923966,0.990051340535438,1.023016119032858,1.0,1.0,1.0,1.0,85,0,0,0.68,2,231.32249999999996,113.7,113.7,100,1628976
2025-11-28,Wendell Carter Jr.,PRA,22.0,UNDER,0.5639,0.07704899999999992,22,1,A,21.80407948686002,6.29058253037257,22.2,22.3,0.006756756756756799,29.2,0.867579908675799,0.4,0.5,0.4666666666666667,0.3488372093023256,0.42838545803592815,0.28850484305762686,1.0027459802818763,0.9645435305714202,0.965,0.9798245104556026,0.9738947062733615,1.0231065468549423,1.0,1.0,1.0,1.0,86,0,0,3.04,2,232.1965,110.9,110.9,100,1628976
2025-12-01,Wendell Carter Jr.,PRA,22.0,UNDER,0.6244,0.1926039999999999,24,0,A,20.344297599878246,6.29058253037257,22.0,22.1,-0.06918238993710701,29.066666666666666,0.8715596330275229,0.2,0.4,0.4666666666666667,0.3448275862068966,0.3876191917733811,0.3092061792494727,1.0286508304109043,1.022816223581596,1.036,1.0251500663133193,1.0294900397879916,0.9780797101449274,1.0,1.0,1.0,1.0,87,1,0,-3.56,2,235.19799999999995,117.6,117.6,100,1628976
2025-12-03,Wendell Carter Jr.,PRA,22.866666666666667,UNDER,0.6513,0.24398299999999995,16,1,A,23.230069047187726,5.514483095406478,20.6,22.8,-0.08187134502923976,30.066666666666666,0.9312638580931264,0.2,0.5,0.5333333333333333,0.3522727272727273,0.47322723401483174,0.23738556627639773,1.001852709587772,0.9767199141854868,0.976,0.9867730323464009,0.9824638194078406,0.9799689440993788,1.0,1.0,1.0,1.0,88,1,0,0.4799999999999997,1,232.09299999999996,112.3,112.3,100,1628976
2025-12-05,Wendell Carter Jr.,PRA,22.0,UNDER,0.6341,0.21113099999999996,15,1,A,22.19137660255069,5.503245795502349,19.8,21.1,-0.04458598726114649,30.2,1.0044150110375276,0.2,0.4,0.4666666666666667,0.34831460674157305,0.40086140518489954,0.24799028442741144,1.0380797988486732,0.9758501724987677,1.006,1.0007420230387298,1.002845213823238,0.9795451124046568,1.0,1.0,1.0,1.0,89,1,0,-0.6,1,236.29049999999998,112.2,112.2,100,1628976
2025-12-07,Wendell Carter Jr.,PRA,21.133333333333333,UNDER,0.6481,0.23787099999999994,18,1,A,19.808182576107583,5.514483095406478,19.6,20.3,-0.11842105263157898,30.2,0.9602649006622517,0.4,0.4,0.4666666666666667,0.4444444444444444,0.4261285384795598,0.2783941976614244,0.9875603784821014,0.9967239729800247,0.985,0.9930585351808554,0.9898351211085132,1.0241295816982547,1.0,1.0,1.0,1.0,90,0,0,3.3200000000000003,1,230.43699999999998,114.6,114.6,100,1628976
2025-12-09,Wendell Carter Jr.,PRA,21.2,UNDER,0.7025,0.34177499999999994,27,0,A,20.526696450264126,5.4667828094514865,19.0,20.6,-0.20481927710843373,30.4,0.986842105263158,0.4,0.4,0.4666666666666667,0.43956043956043955,0.385577046509282,0.26632550555309364,1.0380797988486732,0.9758501724987677,1.006,1.0007420230387298,1.002845213823238,0.9791666666666666,1.0,1.0,1.0,1.0,91,1,0,-0.6,1,236.29049999999998,112.2,112.2,100,1628976
2025-12-13,Wendell Carter Jr.,PRA,21.4,UNDER,0.8174,0.561234,22,0,A,20.39132269781112,5.629006509652861,20.0,21.0,-0.11728395061728403,30.4,1.0087719298245614,0.4,0.4,0.4666666666666667,0.44565217391304346,0.4440471211814302,0.2760491113338665,0.9875603784821014,0.9967239729800247,0.985,0.9930585351808554,0.9898351211085132,0.9816837896889964,0.863,0.863,1.0,1.0,92,1,0,0.9200000000000003,3,230.43699999999998,114.6,114.6,100,1628976
2025-12-18,Wendell Carter Jr.,PRA,21.733333333333334,UNDER,0.7743,0.4789129999999999,34,0,A,22.75134838040185,5.496319114600589,19.6,20.1,-0.10559006211180122,30.6,1.0784313725490196,0.4,0.4,0.5333333333333333,0.45161290322580644,0.5242853359655263,0.24158212615368116,0.9977833653146297,1.0149885484011247,0.989,1.0081064751665267,1.0004638850999161,1.020018573259738,0.863,0.863,1.0,1.0,93,0,0,3.5200000000000005,4,231.62149999999997,116.7,116.7,100,1628976
2025-12-20,Wendell Carter Jr.,PRA,21.8,OVER,0.6141,0.17293099999999995,27,1,A,22.80809169546592,5.6467436886859215,23.2,21.5,0.046979865771812124,30.533333333333335,1.037117903930131,0.6,0.5,0.5333333333333333,0.4574468085106383,0.5695555716732028,0.24757633229826292,1.0226956924502084,1.0549966659902006,1.063,1.0420762765742038,1.0504457659445223,1.0240693357415211,1.0,1.0,1.0,1.0,94,0,0,-1.8799999999999997,1,234.508,121.3,121.3,100,1628976
2025-12-22,Wendell Carter Jr.,PRA,22.066666666666666,OVER,0.5111,-0.02379900000000007,15,0,D,22.25260972362412,5.799835794063073,25.6,22.6,0.07432432432432434,30.933333333333334,1.0883620689655171,0.6,0.4,0.4,0.35789473684210527,0.4551869451907717,0.26063620699309586,0.9992721498048037,0.9688922390050154,0.974,0.9810442033249307,0.9782265219949584,1.0257688357198962,1.0,1.0,1.0,1.0,95,0,0,1.56,1,231.79399999999998,111.4,111.4,100,1628976
2025-12-23,Wendell Carter Jr.,PRA,22.066666666666666,UNDER,0.7181,0.3715709999999999,22,1,A,22.425504018079664,5.799835794063073,25.0,22.0,0.006369426751592577,30.733333333333334,1.0303687635574836,0.6,0.4,0.4,0.3541666666666667,0.41187018021009364,0.2586267755403485,1.0178323297823064,1.0115095816542485,1.015,1.0140386809054718,1.014423208543283,1.0239904319684818,0.845,0.845,1.0,1.0,96,0,1,-0.6799999999999997,0,233.94449999999998,116.3,116.3,100,1628976
2025-12-26,Wendell Carter Jr.,PRA,22.0,UNDER,0.5215,-0.003935000000000133,25,0,D,23.451786525728266,5.794085654478071,24.0,22.0,0.10000000000000009,30.333333333333332,1.0659340659340661,0.4,0.4,0.3333333333333333,0.35051546391752575,0.3453432470419269,0.24706372148328867,0.9892476675709653,1.0236859652683152,1.013,1.0099106461893752,1.011146387713625,0.9772441364605544,1.0,1.0,1.0,1.0,97,1,0,-2.88,2,230.6325,117.7,117.7,100,1628976
2025-12-27,Wendell Carter Jr.,PRA,21.6,UNDER,0.6664,0.27282399999999996,29,0,A,22.161041258887963,5.315744807375808,24.6,22.1,0.28358208955223896,29.866666666666667,0.9821428571428571,0.8,0.6,0.5333333333333333,0.46938775510204084,0.6335519385919329,0.23986890982588022,0.9977833653146297,1.0149885484011247,0.989,1.0081064751665267,1.0004638850999161,0.9791286319893555,0.845,0.845,1.0,1.0,98,1,1,1.1200000000000003,0,231.62149999999997,116.7,116.7,100,1628976
2025-12-29,Wendell Carter Jr.,PRA,22.2,OVER,0.5629,0.07513899999999984,17,0,A,22.476175846572687,5.621387729022079,23.6,23.4,0.3181818181818181,30.266666666666666,1.0682819383259914,0.6,0.5,0.4,0.36363636363636365,0.4913446870284301,0.2501042778537998,0.9883543968768609,0.9784593975589249,0.966,0.9824173972860993,0.9758504383716595,1.0200474038143534,1.0,1.0,1.0,1.0,99,0,0,1.1600000000000001,1,230.52899999999997,112.5,112.5,100,1628976
2025-02-23,Julian Champagnie,PTS,5.2,OVER,0.5771,0.10226099999999982,18,1,A,5.293435519109835,3.3848401523768974,5.8,5.4,0.02777777777777768,17.4,0.9386973180076629,0.6,0.5,0.4,0.7407407407407407,0.4436126827759646,0.6394410851246386,1.0098921458347117,1.0358623488823817,1.033,1.0254742676633137,1.0284845605979882,0.9948766055707895,1.0,1.0,1.0,1.0,54,0,0,-3.8,1,233.09349999999998,119.1,119.1,100,1630577
2025-02-25,Julian Champagnie,PTS,6.133333333333334,OVER,0.6237,0.19126699999999996,2,0,A,7.0166898929596755,4.703595382663088,9.4,6.6,0.35135135135135154,17.133333333333333,0.9533073929961089,0.6,0.3,0.26666666666666666,0.6727272727272727,0.34691540882869354,0.6703439163504328,1.0098921458347117,1.0358623488823817,1.033,1.0254742676633137,1.0284845605979882,1.0027895409020635,1.0,1.0,1.0,1.0,55,0,0,-3.8,1,233.09349999999998,119.1,119.1,100,1630577
2025-02-26,Julian Champagnie,PTS,5.933333333333334,OVER,0.6178,0.179998,11,1,A,6.659471283816856,4.817626366741593,8.6,6.2,0.32432432432432434,16.666666666666668,0.96,0.6,0.4,0.4666666666666667,0.7321428571428571,0.47403730162628954,0.7234247527200666,0.9646330973334214,0.9819383643058011,0.949,0.9750162575168493,0.9646097545101096,0.9954792043399638,1.089,1.089,1.0,1.0,56,0,1,2.4,0,227.84949999999998,112.9,112.9,100,1630577
2025-03-01,Julian Champagnie,PTS,6.2,OVER,0.6315,0.20616499999999982,14,1,A,6.662302118385469,4.98855833740714,9.4,6.8,0.8181818181818181,16.933333333333334,1.0826771653543306,0.6,0.4,0.26666666666666666,0.6666666666666666,0.3791928958887126,0.7487739596258446,1.010983921127506,0.9871568144261152,1.003,0.9966876571066716,0.999212594264003,0.996606749816581,1.0,1.0,1.0,1.0,57,0,0,-1.3599999999999999,2,233.22,113.5,113.5,100,1630577
2025-03-02,Julian Champagnie,PTS,6.933333333333334,OVER,0.7024,0.341584,8,1,A,7.849381981064425,5.2842983946603095,9.2,7.7,1.2666666666666666,17.733333333333334,1.1090225563909775,0.6,0.5,0.3333333333333333,0.6724137931034483,0.4656028062029412,0.6732120321584509,1.0069145768543637,0.9132287710549964,0.972,0.9507030933747433,0.959221856024846,0.999938210578349,1.089,1.089,1.0,1.0,58,1,1,2.0800000000000005,0,232.74849999999998,105.0,105.0,100,1630577
2025-03-04,Julian Champagnie,PTS,7.133333333333334,OVER,0.674,0.28734000000000004,8,1,A,8.003143047169942,5.262626539593903,10.6,8.2,1.225806451612903,17.533333333333335,1.0456273764258552,0.8,0.5,0.3333333333333333,0.6101694915254238,0.482960566490251,0.6575699707697795,0.9716800105869119,1.0097700982808104,0.991,0.994534063203251,0.9931204379219507,0.9982052489113804,1.0,1.0,1.0,1.0,59,1,0,-4.959999999999999,1,228.666,116.1,116.1,100,1630577
2025-03-07,Julian Champagnie,PTS,7.266666666666667,OVER,0.6649,0.26995900000000006,1,0,A,8.0027501662737,5.257194616722424,8.6,9.0,0.9375000000000002,17.6,1.0037878787878787,0.8,0.6,0.4,0.6166666666666667,0.5594956773456432,0.6569234959849207,1.0075100906504333,1.0349926071956628,1.034,1.0239996005775711,1.0279997603465427,1.0033670033670035,1.0,1.0,1.0,1.0,60,0,0,-5.0,2,232.81749999999997,119.0,119.0,100,1630577
2025-03-09,Julian Champagnie,PTS,6.933333333333334,OVER,0.5928,0.13224799999999992,4,0,A,6.992472581750917,5.496319114600589,8.4,8.5,0.5121951219512197,17.266666666666666,0.8108108108108109,0.8,0.7,0.4666666666666667,0.6721311475409836,0.5560553279481895,0.7860337027198339,1.0021504664858067,0.9767199141854868,0.98,0.9868921351056148,0.9841352810633689,0.9960693955001356,1.0,1.0,1.0,1.0,61,0,0,0.8,1,232.1965,112.3,112.3,100,1630577
2025-03-10,Julian Champagnie,PTS,6.866666666666666,OVER,0.5861,0.11945099999999986,5,0,A,6.618413509032052,5.527420822805239,7.0,8.2,0.29729729729729715,17.066666666666666,0.9375,0.6,0.6,0.4666666666666667,0.6612903225806451,0.5031396672257785,0.8351579748321933,1.0151525176999934,0.9819383643058011,0.998,0.995224025663478,0.9963344153980868,1.0089037284362827,1.089,1.089,1.0,1.0,62,1,1,-4.88,0,233.70299999999997,112.9,112.9,100,1630577
2025-03-12,Julian Champagnie,PTS,6.866666666666666,UNDER,0.5147,-0.016922999999999966,7,0,D,6.146244192925906,5.527420822805239,5.2,7.2,0.020000000000000018,16.6,0.8835341365461846,0.4,0.5,0.4666666666666667,0.6507936507936508,0.4552595974040454,0.8993168265535384,1.0151525176999934,0.9819383643058011,0.998,0.995224025663478,0.9963344153980868,1.0046998504593034,1.0,1.0,1.0,1.0,63,1,0,-4.88,1,233.70299999999997,112.9,112.9,100,1630577
2025-03-14,Julian Champagnie,PTS,7.133333333333334,UNDER,0.5291,0.010581000000000007,12,0,C,5.848162227594457,5.4230548410949915,5.0,7.8,-0.04081632653061218,16.533333333333335,1.0080645161290323,0.2,0.5,0.4,0.578125,0.3750411681950728,0.927309234943312,0.9892476675709653,1.0236859652683152,1.013,1.0099106461893752,1.011146387713625,1.0024549918166938,1.0,1.0,1.0,1.0,64,1,0,-4.56,1,230.7015,117.7,117.7,100,1630577
2025-03-15,Julian Champagnie,PTS,7.933333333333334,UNDER,0.532,0.016120000000000023,12,0,C,7.4267448315765705,5.175031630913224,5.8,7.2,-0.25,17.0,1.0392156862745099,0.2,0.5,0.4666666666666667,0.5846153846153846,0.4618461676362397,0.6968102107009718,1.0098921458347117,1.0358623488823817,1.033,1.0254742676633137,1.0284845605979882,1.0042803638309254,1.089,1.089,1.0,1.0,65,1,1,-6.2,0,233.09349999999998,119.1,119.1,100,1630577
2025-03-17,Julian Champagnie,PTS,8.333333333333334,UNDER,0.5422,0.03560199999999997,6,1,B,8.13333554136807,5.246313898711125,8.0,8.2,-0.27941176470588225,17.6,1.1931818181818181,0.4,0.4,0.4,0.5454545454545454,0.4123348009072971,0.6450384189890028,0.9883543968768609,1.021076740208158,1.001,1.0079878028756393,1.0051926817253836,0.9937007874015749,1.0,1.0,1.0,1.0,66,0,0,-0.9599999999999997,1,230.59799999999996,117.4,117.4,100,1630577
2025-03-19,Julian Champagnie,PTS,8.266666666666667,UNDER,0.5436,0.03827599999999992,5,1,B,8.946139108605621,5.270763927643922,8.4,7.7,-0.3188405797101449,18.266666666666666,1.3503649635036499,0.4,0.3,0.4,0.5373134328358209,0.37309595661933015,0.5891663279161152,0.9875603784821014,0.9967239729800247,0.985,0.9930585351808554,0.9898351211085132,1.0087868220611176,1.0,1.0,1.0,1.0,67,1,0,-0.7599999999999998,1,230.50599999999997,114.6,114.6,100,1630577
2025-03-21,Julian Champagnie,PTS,7.6,UNDER,0.5517,0.05374699999999988,6,1,A,6.563798327689938,4.98282765391012,8.4,6.8,-0.17741935483870974,18.533333333333335,1.330935251798561,0.4,0.4,0.4666666666666667,0.5735294117647058,0.4151020824819016,0.7591378353124655,0.9952028055316613,0.9888962977995533,0.988,0.9914189008923966,0.990051340535438,1.0052631578947369,1.0,1.0,1.0,1.0,68,1,0,-3.4,1,231.39149999999995,113.7,113.7,100,1630577
2025-03-23,Julian Champagnie,PTS,7.933333333333334,UNDER,0.5288,0.010008000000000072,20,0,C,8.787198370284386,4.667006790326362,8.2,6.6,-0.14516129032258074,18.733333333333334,1.1743772241992882,0.4,0.3,0.4666666666666667,0.5652173913043478,0.37559989653427384,0.5311143089825706,0.9883543968768609,0.9784593975589249,0.966,0.9824173972860993,0.9758504383716595,0.9970719464584497,1.0,1.0,1.0,1.0,69,0,0,-0.5199999999999999,1,230.59799999999996,112.5,112.5,100,1630577
2025-03-25,Julian Champagnie,PTS,8.066666666666666,OVER,0.5494,0.04935399999999995,4,0,B,8.029857554181717,4.992375138529708,9.8,7.8,0.41666666666666674,19.0,1.0526315789473684,0.4,0.3,0.3333333333333333,0.5285714285714286,0.34918106735624826,0.6217264882774693,1.0027459802818763,0.9645435305714202,0.965,0.9798245104556026,0.9738947062733615,1.0055147058823528,1.0,1.0,1.0,1.0,70,0,0,1.36,1,232.26549999999997,110.9,110.9,100,1630577
2025-03-27,Julian Champagnie,PTS,8.2,OVER,0.5523,0.05489299999999997,16,1,A,8.740529683556133,4.84325746343748,8.2,8.1,0.27450980392156876,19.466666666666665,1.0616438356164386,0.2,0.3,0.3333333333333333,0.5211267605633803,0.31595209541366814,0.5541148693252849,1.014159994706544,0.9923752645464294,1.023,1.0010891566104752,1.009853493966285,1.001141166525782,1.0,1.0,1.0,1.0,71,0,0,-0.23999999999999985,1,233.588,114.1,114.1,100,1630577
